invoice_id,branch,city,category,unit_price,quantity,total_sales,profit_margin,gross_profit,date,year,month,month_name,quarter,day_of_week,is_weekend,time,hour,payment_method,rating,rating_category
8942,WALM035,San Angelo,Fashion accessories,16.0,2,32.0,0.48,15.36,2023-12-13,2023,12,December,4,Wednesday,0,1900-01-01 16:13:00,16,Cash,6.0,Good
8943,WALM087,Waxahachie,Home and lifestyle,68.0,3,204.0,0.33,67.32000000000001,2021-10-05,2021,10,October,4,Tuesday,0,1900-01-01 14:23:00,14,Cash,7.0,Good
8944,WALM089,Southlake,Fashion accessories,66.0,2,132.0,0.33,43.56,2022-08-10,2022,8,August,3,Wednesday,0,1900-01-01 11:16:00,11,Cash,3.0,Poor
8945,WALM073,Seguin,Home and lifestyle,70.0,3,210.0,0.33,69.3,2021-07-09,2021,7,July,3,Friday,0,1900-01-01 11:47:00,11,Cash,5.0,Average
8946,WALM058,Port Arthur,Fashion accessories,43.0,3,129.0,0.33,42.57,2023-09-17,2023,9,September,3,Sunday,1,1900-01-01 07:59:00,7,Cash,6.0,Good
8947,WALM074,Weslaco,Home and lifestyle,66.0,2,132.0,0.33,43.56,2020-08-18,2020,8,August,3,Tuesday,0,1900-01-01 10:13:00,10,Cash,4.0,Average
8948,WALM055,Waxahachie,Fashion accessories,21.0,1,21.0,0.33,6.930000000000001,2020-05-03,2020,5,May,2,Sunday,1,1900-01-01 06:20:00,6,Cash,6.0,Good
8949,WALM099,Weatherford,Home and lifestyle,66.0,2,132.0,0.18,23.759999999999998,2021-10-27,2021,10,October,4,Wednesday,0,1900-01-01 13:20:00,13,Cash,4.0,Average
8950,WALM087,Waxahachie,Fashion accessories,64.0,1,64.0,0.33,21.12,2020-02-23,2020,2,February,1,Sunday,1,1900-01-01 12:17:00,12,Cash,5.0,Average
8951,WALM032,Tyler,Home and lifestyle,45.0,2,90.0,0.48,43.199999999999996,2020-11-10,2020,11,November,4,Tuesday,0,1900-01-01 07:43:00,7,Cash,5.0,Average
8952,WALM075,San Marcos,Fashion accessories,82.0,3,246.0,0.33,81.18,2020-10-22,2020,10,October,4,Thursday,0,1900-01-01 12:25:00,12,Cash,5.0,Average
8953,WALM046,Temple,Home and lifestyle,26.0,1,26.0,0.48,12.48,2023-03-03,2023,3,March,1,Friday,0,1900-01-01 10:05:00,10,Cash,7.0,Good
8954,WALM035,San Angelo,Fashion accessories,77.0,3,231.0,0.48,110.88,2020-08-10,2020,8,August,3,Monday,0,1900-01-01 11:24:00,11,Cash,6.0,Good
8955,WALM086,Rosenberg,Home and lifestyle,36.0,2,72.0,0.33,23.76,2022-04-07,2022,4,April,2,Thursday,0,1900-01-01 09:55:00,9,Cash,6.0,Good
8956,WALM038,Sugar Land,Fashion accessories,31.0,3,93.0,0.48,44.64,2020-10-29,2020,10,October,4,Thursday,0,1900-01-01 16:36:00,16,Cash,5.0,Average
8957,WALM086,Rosenberg,Home and lifestyle,39.0,1,39.0,0.33,12.870000000000001,2022-07-19,2022,7,July,3,Tuesday,0,1900-01-01 12:28:00,12,Cash,4.0,Average
8958,WALM003,San Antonio,Fashion accessories,29.0,1,29.0,0.48,13.92,2023-09-12,2023,9,September,3,Tuesday,0,1900-01-01 11:08:00,11,Cash,4.0,Average
8959,WALM030,Richardson,Home and lifestyle,56.0,3,168.0,0.48,80.64,2022-09-04,2022,9,September,3,Sunday,1,1900-01-01 11:24:00,11,Cash,5.0,Average
8960,WALM075,San Marcos,Fashion accessories,77.0,3,231.0,0.33,76.23,2020-09-18,2020,9,September,3,Friday,0,1900-01-01 13:42:00,13,Cash,6.0,Good
8961,WALM056,Rowlett,Home and lifestyle,58.0,3,174.0,0.33,57.42,2020-05-05,2020,5,May,2,Tuesday,0,1900-01-01 07:20:00,7,Cash,3.0,Poor
8962,WALM003,San Antonio,Fashion accessories,69.0,1,69.0,0.48,33.12,2022-11-04,2022,11,November,4,Friday,0,1900-01-01 11:36:00,11,Cash,4.0,Average
8963,WALM074,Weslaco,Home and lifestyle,44.0,1,44.0,0.33,14.520000000000001,2021-08-20,2021,8,August,3,Friday,0,1900-01-01 12:25:00,12,Cash,7.0,Good
8964,WALM089,Southlake,Fashion accessories,22.0,1,22.0,0.33,7.260000000000001,2022-09-03,2022,9,September,3,Saturday,1,1900-01-01 16:17:00,16,Cash,3.0,Poor
8965,WALM035,San Angelo,Home and lifestyle,25.0,2,50.0,0.48,24.0,2023-07-10,2023,7,July,3,Monday,0,1900-01-01 16:19:00,16,Cash,5.0,Average
8966,WALM065,Texas City,Fashion accessories,22.0,1,22.0,0.33,7.260000000000001,2023-02-24,2023,2,February,1,Friday,0,1900-01-01 06:18:00,6,Cash,7.0,Good
8967,WALM035,San Angelo,Home and lifestyle,55.0,3,165.0,0.48,79.2,2021-02-14,2021,2,February,1,Sunday,1,1900-01-01 13:45:00,13,Cash,4.0,Average
8968,WALM055,Waxahachie,Fashion accessories,43.0,3,129.0,0.33,42.57,2022-01-08,2022,1,January,1,Saturday,1,1900-01-01 09:55:00,9,Cash,6.0,Good
8969,WALM074,Weslaco,Home and lifestyle,76.0,1,76.0,0.33,25.080000000000002,2021-07-24,2021,7,July,3,Saturday,1,1900-01-01 08:28:00,8,Cash,3.0,Poor
8970,WALM065,Texas City,Fashion accessories,46.0,2,92.0,0.33,30.360000000000003,2021-06-01,2021,6,June,2,Tuesday,0,1900-01-01 14:30:00,14,Cash,4.0,Average
8971,WALM099,Weatherford,Home and lifestyle,63.0,3,189.0,0.18,34.019999999999996,2021-05-17,2021,5,May,2,Monday,0,1900-01-01 07:09:00,7,Cash,6.0,Good
8972,WALM073,Seguin,Fashion accessories,35.0,3,105.0,0.33,34.65,2020-08-10,2020,8,August,3,Monday,0,1900-01-01 09:20:00,9,Cash,5.0,Average
8973,WALM032,Tyler,Home and lifestyle,38.0,3,114.0,0.48,54.72,2023-09-19,2023,9,September,3,Tuesday,0,1900-01-01 06:11:00,6,Cash,3.0,Poor
8974,WALM069,Rockwall,Fashion accessories,59.0,2,118.0,0.33,38.940000000000005,2023-03-07,2023,3,March,1,Tuesday,0,1900-01-01 07:24:00,7,Cash,5.0,Average
8975,WALM073,Seguin,Home and lifestyle,37.0,3,111.0,0.33,36.63,2023-09-29,2023,9,September,3,Friday,0,1900-01-01 08:50:00,8,Cash,7.0,Good
8976,WALM074,Weslaco,Fashion accessories,16.0,3,48.0,0.33,15.84,2022-03-22,2022,3,March,1,Tuesday,0,1900-01-01 08:18:00,8,Cash,3.0,Poor
8977,WALM054,Sherman,Home and lifestyle,77.0,3,231.0,0.21,48.51,2022-06-06,2022,6,June,2,Monday,0,1900-01-01 08:12:00,8,Cash,6.0,Good
8978,WALM032,Tyler,Fashion accessories,62.0,1,62.0,0.48,29.759999999999998,2022-09-12,2022,9,September,3,Monday,0,1900-01-01 07:43:00,7,Cash,7.0,Good
8979,WALM058,Port Arthur,Home and lifestyle,67.0,3,201.0,0.33,66.33,2022-08-16,2022,8,August,3,Tuesday,0,1900-01-01 06:52:00,6,Cash,3.0,Poor
8980,WALM055,Waxahachie,Fashion accessories,40.0,3,120.0,0.33,39.6,2021-05-06,2021,5,May,2,Thursday,0,1900-01-01 12:04:00,12,Cash,5.0,Average
8981,WALM074,Weslaco,Home and lifestyle,29.0,2,58.0,0.33,19.14,2021-12-11,2021,12,December,4,Saturday,1,1900-01-01 07:34:00,7,Cash,4.0,Average
8982,WALM099,Weatherford,Fashion accessories,84.0,3,252.0,0.18,45.36,2023-04-19,2023,4,April,2,Wednesday,0,1900-01-01 13:55:00,13,Cash,5.0,Average
8983,WALM086,Rosenberg,Home and lifestyle,64.0,3,192.0,0.33,63.36,2021-07-03,2021,7,July,3,Saturday,1,1900-01-01 12:27:00,12,Cash,4.0,Average
8984,WALM087,Waxahachie,Fashion accessories,55.0,1,55.0,0.33,18.150000000000002,2023-08-14,2023,8,August,3,Monday,0,1900-01-01 15:30:00,15,Cash,7.0,Good
8985,WALM089,Southlake,Home and lifestyle,24.0,2,48.0,0.33,15.84,2020-02-12,2020,2,February,1,Wednesday,0,1900-01-01 14:20:00,14,Cash,4.0,Average
8986,WALM056,Rowlett,Fashion accessories,15.0,2,30.0,0.33,9.9,2021-11-12,2021,11,November,4,Friday,0,1900-01-01 13:18:00,13,Cash,6.0,Good
8987,WALM032,Tyler,Home and lifestyle,32.0,2,64.0,0.48,30.72,2023-04-16,2023,4,April,2,Sunday,1,1900-01-01 12:25:00,12,Cash,5.0,Average
8988,WALM065,Texas City,Fashion accessories,23.0,1,23.0,0.33,7.590000000000001,2020-07-24,2020,7,July,3,Friday,0,1900-01-01 06:22:00,6,Cash,5.0,Average
8989,WALM054,Sherman,Home and lifestyle,43.0,1,43.0,0.21,9.03,2022-11-17,2022,11,November,4,Thursday,0,1900-01-01 13:50:00,13,Cash,6.0,Good
8990,WALM038,Sugar Land,Fashion accessories,27.0,3,81.0,0.48,38.879999999999995,2020-10-08,2020,10,October,4,Thursday,0,1900-01-01 15:39:00,15,Cash,5.0,Average
8991,WALM074,Weslaco,Home and lifestyle,17.0,2,34.0,0.33,11.22,2021-10-14,2021,10,October,4,Thursday,0,1900-01-01 09:24:00,9,Cash,5.0,Average
8992,WALM074,Weslaco,Fashion accessories,69.0,2,138.0,0.33,45.54,2020-03-12,2020,3,March,1,Thursday,0,1900-01-01 12:06:00,12,Cash,3.0,Poor
8993,WALM029,Round Rock,Home and lifestyle,30.0,3,90.0,0.48,43.199999999999996,2020-01-11,2020,1,January,1,Saturday,1,1900-01-01 16:42:00,16,Cash,7.0,Good
8994,WALM030,Richardson,Fashion accessories,68.0,3,204.0,0.48,97.92,2023-10-15,2023,10,October,4,Sunday,1,1900-01-01 15:56:00,15,Cash,4.0,Average
8995,WALM099,Weatherford,Home and lifestyle,79.0,2,158.0,0.18,28.439999999999998,2021-02-19,2021,2,February,1,Friday,0,1900-01-01 16:50:00,16,Cash,3.0,Poor
8996,WALM030,Richardson,Fashion accessories,76.0,2,152.0,0.48,72.96,2023-03-03,2023,3,March,1,Friday,0,1900-01-01 16:57:00,16,Cash,3.0,Poor
8997,WALM074,Weslaco,Home and lifestyle,39.0,3,117.0,0.33,38.61,2023-03-16,2023,3,March,1,Thursday,0,1900-01-01 15:02:00,15,Cash,5.0,Average
8998,WALM054,Sherman,Fashion accessories,28.0,1,28.0,0.21,5.88,2021-10-26,2021,10,October,4,Tuesday,0,1900-01-01 11:11:00,11,Cash,6.0,Good
8999,WALM074,Weslaco,Home and lifestyle,55.0,3,165.0,0.33,54.45,2023-09-26,2023,9,September,3,Tuesday,0,1900-01-01 16:03:00,16,Cash,6.0,Good
9000,WALM065,Texas City,Fashion accessories,55.0,2,110.0,0.33,36.300000000000004,2022-04-20,2022,4,April,2,Wednesday,0,1900-01-01 14:10:00,14,Cash,5.0,Average
9001,WALM035,San Angelo,Home and lifestyle,58.0,2,116.0,0.48,55.68,2023-11-29,2023,11,November,4,Wednesday,0,1900-01-01 09:39:00,9,Cash,7.0,Good
9002,WALM058,Port Arthur,Fashion accessories,75.0,2,150.0,0.33,49.5,2020-09-20,2020,9,September,3,Sunday,1,1900-01-01 12:53:00,12,Cash,3.0,Poor
9003,WALM074,Weslaco,Home and lifestyle,52.0,1,52.0,0.33,17.16,2022-08-09,2022,8,August,3,Tuesday,0,1900-01-01 16:35:00,16,Cash,5.0,Average
9004,WALM074,Weslaco,Fashion accessories,58.0,1,58.0,0.33,19.14,2021-05-11,2021,5,May,2,Tuesday,0,1900-01-01 09:41:00,9,Cash,4.0,Average
9005,WALM029,Round Rock,Home and lifestyle,75.0,3,225.0,0.48,108.0,2021-03-02,2021,3,March,1,Tuesday,0,1900-01-01 09:40:00,9,Cash,6.0,Good
9006,WALM029,Round Rock,Fashion accessories,81.0,1,81.0,0.48,38.879999999999995,2021-06-19,2021,6,June,2,Saturday,1,1900-01-01 10:36:00,10,Cash,3.0,Poor
9007,WALM056,Rowlett,Home and lifestyle,35.0,2,70.0,0.33,23.1,2020-04-21,2020,4,April,2,Tuesday,0,1900-01-01 16:48:00,16,Cash,4.0,Average
9008,WALM032,Tyler,Fashion accessories,17.0,3,51.0,0.48,24.48,2020-11-05,2020,11,November,4,Thursday,0,1900-01-01 07:54:00,7,Cash,6.0,Good
9009,WALM089,Southlake,Home and lifestyle,24.0,1,24.0,0.33,7.92,2020-02-06,2020,2,February,1,Thursday,0,1900-01-01 08:00:00,8,Cash,4.0,Average
9010,WALM075,San Marcos,Fashion accessories,69.0,3,207.0,0.33,68.31,2023-10-27,2023,10,October,4,Friday,0,1900-01-01 11:48:00,11,Cash,7.0,Good
9011,WALM069,Rockwall,Home and lifestyle,39.0,3,117.0,0.33,38.61,2022-04-10,2022,4,April,2,Sunday,1,1900-01-01 13:02:00,13,Cash,4.0,Average
9012,WALM099,Weatherford,Fashion accessories,65.0,1,65.0,0.18,11.7,2021-10-15,2021,10,October,4,Friday,0,1900-01-01 06:08:00,6,Cash,5.0,Average
9013,WALM025,Waco,Home and lifestyle,31.0,3,93.0,0.48,44.64,2023-12-07,2023,12,December,4,Thursday,0,1900-01-01 10:15:00,10,Cash,7.0,Good
9014,WALM074,Weslaco,Fashion accessories,20.0,3,60.0,0.33,19.8,2020-12-11,2020,12,December,4,Friday,0,1900-01-01 11:14:00,11,Cash,3.0,Poor
9015,WALM084,Schertz,Home and lifestyle,61.0,1,61.0,0.33,20.130000000000003,2020-09-15,2020,9,September,3,Tuesday,0,1900-01-01 11:32:00,11,Cash,7.0,Good
9016,WALM089,Southlake,Fashion accessories,26.0,2,52.0,0.33,17.16,2023-11-03,2023,11,November,4,Friday,0,1900-01-01 15:56:00,15,Cash,7.0,Good
9017,WALM050,Victoria,Home and lifestyle,23.0,3,69.0,0.48,33.12,2021-08-30,2021,8,August,3,Monday,0,1900-01-01 13:27:00,13,Credit card,4.0,Average
9018,WALM050,Victoria,Fashion accessories,58.0,1,58.0,0.48,27.84,2022-06-17,2022,6,June,2,Friday,0,1900-01-01 14:50:00,14,Credit card,4.0,Average
9019,WALM087,Waxahachie,Home and lifestyle,20.0,3,60.0,0.33,19.8,2021-10-09,2021,10,October,4,Saturday,1,1900-01-01 10:50:00,10,Cash,7.0,Good
9020,WALM056,Rowlett,Fashion accessories,64.0,2,128.0,0.33,42.24,2022-07-16,2022,7,July,3,Saturday,1,1900-01-01 07:42:00,7,Cash,3.0,Poor
9021,WALM086,Rosenberg,Home and lifestyle,25.0,1,25.0,0.33,8.25,2021-03-28,2021,3,March,1,Sunday,1,1900-01-01 06:29:00,6,Cash,5.0,Average
9022,WALM035,San Angelo,Fashion accessories,67.0,2,134.0,0.48,64.32,2022-10-30,2022,10,October,4,Sunday,1,1900-01-01 15:29:00,15,Cash,6.0,Good
9023,WALM056,Rowlett,Home and lifestyle,38.0,3,114.0,0.33,37.620000000000005,2022-02-15,2022,2,February,1,Tuesday,0,1900-01-01 13:36:00,13,Cash,4.0,Average
9024,WALM030,Richardson,Fashion accessories,54.0,3,162.0,0.48,77.75999999999999,2021-08-14,2021,8,August,3,Saturday,1,1900-01-01 15:32:00,15,Cash,4.0,Average
9025,WALM035,San Angelo,Home and lifestyle,67.0,2,134.0,0.48,64.32,2023-10-21,2023,10,October,4,Saturday,1,1900-01-01 11:23:00,11,Cash,5.0,Average
9026,WALM054,Sherman,Fashion accessories,53.0,3,159.0,0.21,33.39,2023-05-22,2023,5,May,2,Monday,0,1900-01-01 09:14:00,9,Cash,5.0,Average
9027,WALM050,Victoria,Home and lifestyle,45.0,2,90.0,0.48,43.199999999999996,2021-12-26,2021,12,December,4,Sunday,1,1900-01-01 16:43:00,16,Credit card,5.0,Average
9028,WALM058,Port Arthur,Fashion accessories,19.0,1,19.0,0.33,6.2700000000000005,2020-07-29,2020,7,July,3,Wednesday,0,1900-01-01 13:14:00,13,Cash,6.0,Good
9029,WALM046,Temple,Home and lifestyle,60.0,1,60.0,0.48,28.799999999999997,2021-11-03,2021,11,November,4,Wednesday,0,1900-01-01 13:06:00,13,Cash,6.0,Good
9030,WALM075,San Marcos,Fashion accessories,60.0,2,120.0,0.33,39.6,2021-02-10,2021,2,February,1,Wednesday,0,1900-01-01 10:21:00,10,Cash,5.0,Average
9031,WALM055,Waxahachie,Home and lifestyle,46.0,1,46.0,0.33,15.180000000000001,2021-10-13,2021,10,October,4,Wednesday,0,1900-01-01 09:18:00,9,Cash,6.0,Good
9032,WALM074,Weslaco,Fashion accessories,57.0,2,114.0,0.33,37.620000000000005,2020-07-22,2020,7,July,3,Wednesday,0,1900-01-01 13:35:00,13,Cash,6.0,Good
9033,WALM030,Richardson,Home and lifestyle,66.0,3,198.0,0.48,95.03999999999999,2022-06-11,2022,6,June,2,Saturday,1,1900-01-01 07:27:00,7,Cash,5.0,Average
9034,WALM009,Plano,Fashion accessories,53.0,1,53.0,0.48,25.439999999999998,2023-06-28,2023,6,June,2,Wednesday,0,1900-01-01 07:41:00,7,Cash,7.0,Good
9035,WALM032,Tyler,Home and lifestyle,39.0,3,117.0,0.48,56.16,2022-07-13,2022,7,July,3,Wednesday,0,1900-01-01 08:53:00,8,Cash,5.0,Average
9036,WALM074,Weslaco,Fashion accessories,78.0,2,156.0,0.33,51.480000000000004,2020-09-11,2020,9,September,3,Friday,0,1900-01-01 08:27:00,8,Cash,6.0,Good
9037,WALM073,Seguin,Home and lifestyle,79.0,3,237.0,0.33,78.21000000000001,2022-06-02,2022,6,June,2,Thursday,0,1900-01-01 07:15:00,7,Cash,3.0,Poor
9038,WALM089,Southlake,Fashion accessories,39.0,2,78.0,0.33,25.740000000000002,2022-03-13,2022,3,March,1,Sunday,1,1900-01-01 11:54:00,11,Cash,5.0,Average
9039,WALM087,Waxahachie,Home and lifestyle,66.0,2,132.0,0.33,43.56,2023-03-04,2023,3,March,1,Saturday,1,1900-01-01 06:58:00,6,Cash,5.0,Average
9040,WALM009,Plano,Fashion accessories,36.0,3,108.0,0.48,51.839999999999996,2023-04-10,2023,4,April,2,Monday,0,1900-01-01 14:17:00,14,Cash,6.0,Good
9041,WALM065,Texas City,Home and lifestyle,50.0,2,100.0,0.33,33.0,2020-06-22,2020,6,June,2,Monday,0,1900-01-01 10:29:00,10,Cash,7.0,Good
9042,WALM055,Waxahachie,Fashion accessories,58.0,2,116.0,0.33,38.28,2023-04-07,2023,4,April,2,Friday,0,1900-01-01 14:29:00,14,Cash,5.0,Average
9043,WALM025,Waco,Home and lifestyle,78.0,2,156.0,0.48,74.88,2020-09-22,2020,9,September,3,Tuesday,0,1900-01-01 09:29:00,9,Cash,5.0,Average
9044,WALM065,Texas City,Fashion accessories,84.0,3,252.0,0.33,83.16000000000001,2022-05-13,2022,5,May,2,Friday,0,1900-01-01 09:09:00,9,Cash,5.0,Average
9045,WALM058,Port Arthur,Home and lifestyle,30.0,3,90.0,0.33,29.700000000000003,2021-10-01,2021,10,October,4,Friday,0,1900-01-01 14:48:00,14,Cash,7.0,Good
9046,WALM035,San Angelo,Fashion accessories,84.0,1,84.0,0.48,40.32,2020-07-14,2020,7,July,3,Tuesday,0,1900-01-01 09:51:00,9,Cash,5.0,Average
9047,WALM082,Weslaco,Home and lifestyle,24.0,2,48.0,0.33,15.84,2020-03-26,2020,3,March,1,Thursday,0,1900-01-01 08:29:00,8,Cash,5.0,Average
9048,WALM073,Seguin,Fashion accessories,68.0,1,68.0,0.33,22.44,2022-08-09,2022,8,August,3,Tuesday,0,1900-01-01 08:59:00,8,Cash,3.0,Poor
9049,WALM058,Port Arthur,Home and lifestyle,61.0,2,122.0,0.33,40.260000000000005,2023-11-08,2023,11,November,4,Wednesday,0,1900-01-01 08:08:00,8,Cash,4.0,Average
9050,WALM038,Sugar Land,Fashion accessories,74.0,2,148.0,0.48,71.03999999999999,2022-10-30,2022,10,October,4,Sunday,1,1900-01-01 16:53:00,16,Cash,4.0,Average
9051,WALM084,Schertz,Home and lifestyle,83.0,3,249.0,0.33,82.17,2022-10-25,2022,10,October,4,Tuesday,0,1900-01-01 07:06:00,7,Cash,6.0,Good
9052,WALM058,Port Arthur,Fashion accessories,28.0,3,84.0,0.33,27.720000000000002,2021-07-07,2021,7,July,3,Wednesday,0,1900-01-01 06:25:00,6,Cash,5.0,Average
9053,WALM046,Temple,Home and lifestyle,31.0,2,62.0,0.48,29.759999999999998,2021-06-22,2021,6,June,2,Tuesday,0,1900-01-01 16:49:00,16,Cash,5.0,Average
9054,WALM099,Weatherford,Fashion accessories,52.0,1,52.0,0.18,9.36,2021-05-12,2021,5,May,2,Wednesday,0,1900-01-01 09:30:00,9,Cash,4.0,Average
9055,WALM089,Southlake,Home and lifestyle,25.0,1,25.0,0.33,8.25,2022-04-11,2022,4,April,2,Monday,0,1900-01-01 12:08:00,12,Cash,6.0,Good
9056,WALM065,Texas City,Fashion accessories,70.0,1,70.0,0.33,23.1,2021-12-28,2021,12,December,4,Tuesday,0,1900-01-01 16:35:00,16,Cash,3.0,Poor
9057,WALM069,Rockwall,Home and lifestyle,77.0,1,77.0,0.33,25.41,2020-02-28,2020,2,February,1,Friday,0,1900-01-01 10:06:00,10,Cash,3.0,Poor
9058,WALM084,Schertz,Fashion accessories,19.0,3,57.0,0.33,18.810000000000002,2021-10-29,2021,10,October,4,Friday,0,1900-01-01 08:26:00,8,Cash,6.0,Good
9059,WALM056,Rowlett,Home and lifestyle,50.0,3,150.0,0.33,49.5,2023-11-03,2023,11,November,4,Friday,0,1900-01-01 14:25:00,14,Cash,4.0,Average
9060,WALM075,San Marcos,Fashion accessories,68.0,3,204.0,0.33,67.32000000000001,2021-12-16,2021,12,December,4,Thursday,0,1900-01-01 07:43:00,7,Cash,7.0,Good
9061,WALM038,Sugar Land,Home and lifestyle,48.0,1,48.0,0.48,23.04,2021-06-13,2021,6,June,2,Sunday,1,1900-01-01 11:07:00,11,Cash,7.0,Good
9062,WALM075,San Marcos,Fashion accessories,25.0,2,50.0,0.33,16.5,2022-11-30,2022,11,November,4,Wednesday,0,1900-01-01 15:24:00,15,Cash,5.0,Average
9063,WALM035,San Angelo,Home and lifestyle,62.0,3,186.0,0.48,89.28,2022-09-22,2022,9,September,3,Thursday,0,1900-01-01 14:21:00,14,Cash,3.0,Poor
9064,WALM046,Temple,Fashion accessories,81.0,2,162.0,0.48,77.75999999999999,2020-08-30,2020,8,August,3,Sunday,1,1900-01-01 15:34:00,15,Cash,5.0,Average
9065,WALM025,Waco,Home and lifestyle,28.0,3,84.0,0.48,40.32,2022-11-05,2022,11,November,4,Saturday,1,1900-01-01 10:56:00,10,Cash,5.0,Average
9066,WALM065,Texas City,Fashion accessories,15.0,1,15.0,0.33,4.95,2020-11-04,2020,11,November,4,Wednesday,0,1900-01-01 07:43:00,7,Cash,6.0,Good
9067,WALM032,Tyler,Home and lifestyle,70.0,2,140.0,0.48,67.2,2021-09-19,2021,9,September,3,Sunday,1,1900-01-01 12:43:00,12,Cash,4.0,Average
9068,WALM055,Waxahachie,Fashion accessories,50.0,3,150.0,0.33,49.5,2022-10-04,2022,10,October,4,Tuesday,0,1900-01-01 15:33:00,15,Cash,5.0,Average
9069,WALM025,Waco,Home and lifestyle,47.0,2,94.0,0.48,45.12,2022-02-16,2022,2,February,1,Wednesday,0,1900-01-01 07:13:00,7,Cash,7.0,Good
9070,WALM029,Round Rock,Fashion accessories,28.0,1,28.0,0.48,13.44,2021-07-30,2021,7,July,3,Friday,0,1900-01-01 06:58:00,6,Cash,7.0,Good
9071,WALM030,Richardson,Home and lifestyle,54.0,2,108.0,0.48,51.839999999999996,2022-08-14,2022,8,August,3,Sunday,1,1900-01-01 10:00:00,10,Cash,7.0,Good
9072,WALM025,Waco,Fashion accessories,68.0,3,204.0,0.48,97.92,2020-08-09,2020,8,August,3,Sunday,1,1900-01-01 12:51:00,12,Cash,4.0,Average
9073,WALM058,Port Arthur,Home and lifestyle,83.0,2,166.0,0.33,54.78,2022-03-01,2022,3,March,1,Tuesday,0,1900-01-01 16:17:00,16,Cash,5.0,Average
9074,WALM074,Weslaco,Fashion accessories,51.0,3,153.0,0.33,50.49,2020-05-26,2020,5,May,2,Tuesday,0,1900-01-01 16:27:00,16,Cash,3.0,Poor
9075,WALM050,Victoria,Home and lifestyle,57.0,3,171.0,0.48,82.08,2021-07-27,2021,7,July,3,Tuesday,0,1900-01-01 12:56:00,12,Credit card,4.0,Average
9076,WALM065,Texas City,Fashion accessories,36.0,1,36.0,0.33,11.88,2021-08-31,2021,8,August,3,Tuesday,0,1900-01-01 15:16:00,15,Cash,5.0,Average
9077,WALM099,Weatherford,Home and lifestyle,71.0,1,71.0,0.18,12.78,2020-08-28,2020,8,August,3,Friday,0,1900-01-01 13:01:00,13,Cash,5.0,Average
9078,WALM089,Southlake,Fashion accessories,56.0,1,56.0,0.33,18.48,2022-10-30,2022,10,October,4,Sunday,1,1900-01-01 11:42:00,11,Cash,4.0,Average
9079,WALM058,Port Arthur,Home and lifestyle,67.0,1,67.0,0.33,22.11,2023-05-20,2023,5,May,2,Saturday,1,1900-01-01 11:18:00,11,Cash,6.0,Good
9080,WALM069,Rockwall,Fashion accessories,15.0,3,45.0,0.33,14.850000000000001,2023-04-14,2023,4,April,2,Friday,0,1900-01-01 11:33:00,11,Cash,4.0,Average
9081,WALM056,Rowlett,Home and lifestyle,32.0,2,64.0,0.33,21.12,2021-01-11,2021,1,January,1,Monday,0,1900-01-01 09:24:00,9,Cash,4.0,Average
9082,WALM050,Victoria,Fashion accessories,81.0,1,81.0,0.48,38.879999999999995,2023-01-05,2023,1,January,1,Thursday,0,1900-01-01 13:54:00,13,Credit card,4.0,Average
9083,WALM035,San Angelo,Home and lifestyle,17.0,2,34.0,0.48,16.32,2021-05-19,2021,5,May,2,Wednesday,0,1900-01-01 07:58:00,7,Cash,6.0,Good
9084,WALM099,Weatherford,Fashion accessories,85.0,3,255.0,0.18,45.9,2020-06-26,2020,6,June,2,Friday,0,1900-01-01 08:09:00,8,Cash,5.0,Average
9085,WALM050,Victoria,Home and lifestyle,21.0,1,21.0,0.48,10.08,2020-06-07,2020,6,June,2,Sunday,1,1900-01-01 14:07:00,14,Credit card,6.0,Good
9086,WALM087,Waxahachie,Fashion accessories,22.0,3,66.0,0.33,21.78,2022-05-12,2022,5,May,2,Thursday,0,1900-01-01 07:58:00,7,Cash,6.0,Good
9087,WALM089,Southlake,Home and lifestyle,77.0,1,77.0,0.33,25.41,2023-09-14,2023,9,September,3,Thursday,0,1900-01-01 12:31:00,12,Cash,3.0,Poor
9088,WALM003,San Antonio,Fashion accessories,49.0,2,98.0,0.48,47.04,2021-12-25,2021,12,December,4,Saturday,1,1900-01-01 06:39:00,6,Cash,3.0,Poor
9089,WALM073,Seguin,Home and lifestyle,16.0,3,48.0,0.33,15.84,2022-02-18,2022,2,February,1,Friday,0,1900-01-01 12:42:00,12,Cash,4.0,Average
9090,WALM046,Temple,Fashion accessories,54.0,3,162.0,0.48,77.75999999999999,2020-10-20,2020,10,October,4,Tuesday,0,1900-01-01 11:11:00,11,Cash,7.0,Good
9091,WALM003,San Antonio,Home and lifestyle,49.0,2,98.0,0.48,47.04,2020-07-15,2020,7,July,3,Wednesday,0,1900-01-01 12:15:00,12,Cash,3.0,Poor
9092,WALM084,Schertz,Fashion accessories,50.0,3,150.0,0.33,49.5,2020-05-06,2020,5,May,2,Wednesday,0,1900-01-01 06:37:00,6,Cash,7.0,Good
9093,WALM074,Weslaco,Home and lifestyle,79.0,3,237.0,0.33,78.21000000000001,2023-12-15,2023,12,December,4,Friday,0,1900-01-01 09:27:00,9,Cash,3.0,Poor
9094,WALM065,Texas City,Fashion accessories,82.0,3,246.0,0.33,81.18,2021-07-26,2021,7,July,3,Monday,0,1900-01-01 15:40:00,15,Cash,4.0,Average
